5296	3
5297	1121297
5298	25792643401363
5299	31133636305610209482201109050392404721
5300	6955979459776540052280934851589652278783
5301	3138280009399679017344631051542622769205877134953845128202334345822857
5302	7
5303	31
5304	151
5305	223
5306	27751
5307	321679
5308	26295457
5309	319020217
5310	616318177
5311	1587855697992791
5312	7248808599285760001152755641
5313	30382473782337070766706891765775546594587147791566105506524244468947713551683592001
5314	3
5315	5
5316	557
5317	1408349
5318	4506937
5319	15736774913
5320	492717674609
5321	5625767248687
5322	12763660054721
5323	123876132205208335762278423601
5324	51542639524661795300074174250365699
5325	1251163891299967635860272509229764287909
5326	3343
5327	21993703
5328	4565508951414453792719
5329	22053236096920219270632521586535711
5330	63725217520100446091019213316114800470054259870518161822841838235099774015887061706672583915057828311
5331	3
5332	3
5333	3
5334	7
5335	19
5336	73
5337	16183
5338	26227
5339	34039
5340	1437967
5341	529510939
5342	715827883
5343	2147483647
5344	2903110321
5345	119232435043
5346	85384915399027
5347	833732508401263
5348	658812288653553079
5349	2034439836951867299888617
5350	6444365376140611199022187
5351	431
5352	8191
5353	9719
5354	2099863
5355	3180000071
5356	9215285895065526291256518741915902569
5357	893727031418219528215703263500245746111426327976710088873802347504988954469046303695621351442273545673249
5358	3
5359	5
5360	5
5361	11
5362	17
5363	29
5364	31
5365	41
5366	43
5367	71
5368	113
5369	127
5370	257
5371	281
5372	4481
5373	5153
5374	61681
5375	86171
5376	122921
5377	557761
5378	736961
5379	7416361
5380	15790321
5381	47392381
5382	4278255361
5383	54410972897
5384	84179842077657862011867889681
5385	3421249381705368039830334190046211225116161
5386	7
5387	23
5388	89
5389	103
5390	2143
5391	11119
5392	131071
5393	146983
5394	599479
5395	707983
5396	2009643799642447
5397	1032670816743843860998850056278950666491537
5398	12648384035384787780871703134944437615763117128688347014641503430279486998671
5399	3
5400	563
5401	80929
5402	5203536083
5403	442079688503172860176607217752424068059658864615965341384647107224486419
5404	48009215293052652841860443273079338843737271906291675944391068955229998769420319
5405	2815747080256641401887817
5406	13299213974872825932452460424235657
5407	806246686530274231554002548822879844631710799886320977786718630531739958469131883287342678637275814925394111503
5408	3
5409	3
5410	5
5411	7
5412	13
5413	283
5414	1129
5415	2351
5416	3761
5417	4513
5418	5641
5419	1681003
5420	1768141
5421	13264529
5422	54865357
5423	4375578271
5424	7484047069
5425	35273039401
5426	111349165273
5427	165768537521
5428	180846660913
5429	140737471578113
5430	646675035253258729
5431	270097268484167653999069
5432	31
5433	3391
5434	23279
5435	65993
5436	1868569
5437	1066818132868207
5438	185318160171793066961
5439	29444549303703754611026537050435001
5440	68750119162808671470205692247838042160149735698258312826959903010625527023050151
5441	3
5442	1699
5443	9623
5444	62827
5445	2486265371
5446	68492481833
5447	67535788803713
5448	289032286755051820954283562071395404701830115983581457
5449	23579543011798993222850893929565870383844167873851502677311057483194673
5450	7
5451	7
5452	73
5453	127
5454	337
5455	2593
5456	71119
5457	92737
5458	262657
5459	649657
5460	1560007
5461	97685839
5462	207617485544258392970753527
5463	34175792320105064276509600649933535697253970335472049142780400956425111741139140798213387072831489
5464	3
5465	5
5466	17
5467	569
5468	2273
5469	228479
5470	1433633
5471	48544121
5472	56409643
5473	148587949
5474	212885833
5475	4999465853
5476	5585522857
5477	472287102421
5478	13952598148481
5479	561089862628529469701880307617682175171538701774485416358584106265670728689
5480	15854617
5481	55470673
5482	182602768015690099110572536951
5483	110582329556343704552404016904356632250881
5484	108806602929626417274819133540757472113515266666479405303620102624927964940643869698641
5485	3
5486	3
5487	7
5488	11
5489	31
5490	151
5491	191
5492	331
5493	571
5494	2281
5495	32377
5496	174763
5497	524287
5498	1101811
5499	1212847
5500	160465489
5501	420778751
5502	30327152671
5503	3011347479614249131
5504	1491477035689218775711
5505	25349242986637720573561
5506	15653990705896313547269237220041169361
5507	5711
5508	27409
5509	6969336604531667168509871230100794095801832527002849548226132675916172927
5510	7084851186360580941633572744569751943590093912197024061201633650193388126309578906138706239
5511	3
5512	5
5513	23
5514	53
5515	89
5516	157
5517	397
5518	683
5519	1613
5520	2003
5521	2113
5522	2731
5523	8191
5524	25741
5525	724153
5526	958673
5527	3426853
5528	9467173
5529	6156182033
5530	10425285443
5531	158822951431
5532	15500487753323
5533	4170165570896115649
5534	5782172113400990737
5535	661521349351105339668937661297
5536	7
5537	383
5538	32788207
5539	7068569257
5540	39940132241
5541	332584516519201
5542	87274497124602996457
5543	42918312276547739963203233515530679548769012405746813903417913563204180538169978298970944021468625193389497
5544	3
5545	43
5546	83
5547	127
5548	1723
5549	13367
5550	164511353
5551	8831418697
5552	17137716527
5553	84413238703660609
5554	4336790831080504259
5555	4169136946773000713270790657459827
5556	51954390877748655744256192963206220919272895548843817842228913
5557	31
5558	47
5559	601
5560	1151
5561	1801
5562	14951
5563	178481
5564	4036961
5565	13220653410551
5566	2646507710984041
5567	180751361367036342018769695194070185090225685928190920506935609998597222187109654580729885719636966832199192789659801
5568	3
5569	3
5570	3
5571	5
5572	7
5573	13
5574	17
5575	19
5576	37
5577	73
5578	97
5579	109
5580	193
5581	241
5582	257
5583	433
5584	577
5585	641
5586	673
5587	1153
5588	3457
5589	6337
5590	38737
5591	65537
5592	816769
5593	6700417
5594	22253377
5595	38941695937
5596	278452876033
5597	487824887233
5598	18446744069414584321
5599	1562985901350085709953
5600	1422346738975853644793916289
5601	3463
5602	132305774316967
5603	1079633141772892852450713464662329764119217100464362618290526362027911012565069142996396993157133020422681868025602819574600599624729277860300320636162145551
5604	3
5605	43691
5606	72251
5607	79187
5608	131071
5609	1077971
5610	12761663
5611	18360250452977
5612	197766803208315851
5613	179058312604392742511009
5614	338858733065598401355195539629373089
5615	3320934994356628805321733520790947608989420068445023
5616	7
5617	13821503
5618	61654440233248340616559
5619	14732265321145317331353282383
5620	22515432112225416692730880057224922174331279583123112381686532545779094349645216289214782907481695324873634290036151
5621	3
5622	5
5623	5
5624	11
5625	31
5626	41
5627	59
5628	233
5629	1103
5630	2089
5631	17401
5632	168781
5633	3033169
5634	7553921
5635	107367629
5636	536903681
5637	244716883381
5638	3902095192430070721
5639	999802854724715300883845411
5640	12004541501954811085302214141
5641	2679895157783862814690027494144991
5642	127
5643	167
5644	798037199
5645	175908273685537
5646	57912614113275649087721
5647	15444711420006203351165170879848557117713
5648	2971973409500325953167938550558277137022719033111954012803581886623047449962315856161
5649	3
5650	3
5651	7
5652	971
5653	1553
5654	11447
5655	25609
5656	31817
5657	272959
5658	2065304407
5659	5434876633
5660	5636963037465601
5661	581546606903256979
5662	1100876018364883721
5663	99695503427255026561
5664	13842607235828485645766393
5665	1170711644777651877659556633665719
5666	23
5667	89
5668	6361
5669	69431
5670	755569
5671	20394401
5672	65780528969
5673	106077807287
5674	325674558237213843009398640373206811523481318364207856820688899521108980300567959203223587876391251739969658077488747289524075713
5675	3
5676	5
5677	17
5678	293
5679	439
5680	1753
5681	9929
5682	2298041
5683	9361973132609
5684	649301712182209
5685	1795918038741070627
5686	19602880710043505617
5687	9444732965601851473921
5688	23877558370585153535255125267231814835993843079185883107034076803873
5689	7
5690	31
5691	73
5692	79
5693	151
5694	631
5695	937
5696	6553
5697	8191
5698	23311
5699	86113
5700	121369
5701	2400314671
5702	7830118297
5703	145295143558111
5704	339175003117573351
5705	255375215316698521591
5706	134304196845099262572814573351
5707	2728334536034592865339299805712535332071
5708	3
5709	587
5710	26371
5711	33403
5712	40122362455616221971122353
5713	13453890779540632945331892129844577
5714	762551893101410166019390283047520363896913
5715	396645227028138890415611220710757921643910743103031701971222447
5716	554129
5717	2926783
5718	39483330766889
5719	73208283304744901303
5720	3728298863422039632638351
5721	28981531265700436474908668605764037292283479533071482196860868875487797459833848867410473799526014756969233
5722	3
5723	3
5724	5
5725	7
5726	7
5727	7
5728	13
5729	29
5730	43
5731	113
5732	127
5733	197
5734	337
5735	1429
5736	5419
5737	14449
5738	540961
5739	748819
5740	19707683773
5741	4363953127297
5742	4432676798593
5743	4981857697937
5744	26032885845392093851
5745	40544859693521152369
5746	2741672362528725535068727
5747	17059410504738323992180849
5748	524287
5749	18083479
5750	36064471
5751	2147483647
5752	2023706519999643990585239115064336980154410119
5753	1363513392978191135736018344773125784835722102211913963639355051056896705852735103386975412732016027769
5754	3
5755	11
5756	31
5757	2833
5758	4721
5759	37171
5760	132751
5761	179951
5762	5794391
5763	128818831
5764	1824726041
5765	3812358161
5766	3203431780337
5767	452824604065751
5768	4410975230650827973711
5769	10038903777149910946126741017108754570611942191560591325431728188591011
5770	7
5771	7487
5772	407791
5773	50070703
5774	304292056417
5775	26828803997912886929710867041891989490486893845712448833
5776	927701611035392243771813127127397103891685719848882103485113848962936182860818392833900833911
5777	3
5778	5
5779	17
5780	149
5781	223
5782	257
5783	593
5784	1777
5785	80513
5786	25781083
5787	184481113
5788	231769777
5789	616318177
5790	20988936657440586486151264256610222593863921
5791	6152896135288560374679945371974689688835168151742564408104565373600581564260451457
5792	104369
5793	3061144307110551703729
5794	4027016481761119763553952463965455549881
5795	25196991873376840666877753354820854690700634889106188923103670773691217227808851569395431001182974969907991345111
5796	3
5797	3
5798	3
5799	3
5800	7
5801	19
5802	23
5803	67
5804	73
5805	89
5806	199
5807	683
5808	5347
5809	20857
5810	23761
5811	87211
5812	153649
5813	262657
5814	599479
5815	694387
5816	8950393
5817	33057806959
5818	6215074747201
5819	242099935645987
5820	14973866897175265228063698945547
5821	170886618823141738081830950807292771648313599433
5822	31
5823	71
5824	127
5825	239
5826	20231
5827	34511
5828	122921
5829	131071
5830	199921
5831	62983048367
5832	131105292137
5833	69935987114957671
5834	9520972806333758431
5835	156976201468970642065664316120765286713599373793130986508130654226034754720680193933255191
5836	3
5837	5
5838	1193
5839	1789
5840	650833
5841	38369587
5842	12961064789
5843	14641916303149
5844	86656268566282183151
5845	8235109336690846723986161
5846	7984559573504259856359124657
5847	27243386602395588437243602121
5848	11011808951971745915313242336927641
5849	7
5850	5066143
5851	164504919713
5852	1445406523039
5853	4884164093883941177660049098586324302977543600799
5854	12594263620775680997944097572742389790271497163187368770416979751640789800959731481964821194789929847
5855	3
5856	47
5857	599
5858	2393
5859	2731
5860	8191
5861	178481
5862	2796203
5863	9341359
5864	14718679249
5865	834490119087067
5866	13444476836590589479
5867	51441563151591093599
5868	260242449712509916159
5869	22263485343435683412693923533443917032613157943146077977190561
5870	16659379034607403556537
5871	148296291984475077955727317447564721950969097
5872	839804700900123195473468092497901750422530587828620063507554515144683510250490874819119570309824866293030799718783
5873	3
5874	3
5875	5
5876	5
5877	5
5878	7
5879	11
5880	13
5881	17
5882	31
5883	41
5884	61
5885	101
5886	151
5887	241
5888	251
5889	331
5890	401
5891	601
5892	1201
5893	1321
5894	1801
5895	4051
5896	8101
5897	61681
5898	63901
5899	100801
5900	268501
5901	340801
5902	2787601
5903	10567201
5904	13334701
5905	1182468601
5906	3173389601
5907	4562284561
5908	1133836730401
5909	1461503031127477825099979369543473122548042956801
5910	3607
5911	64863527
5912	643390760896826272806925563059612685509039265031067456849993
5913	55132269643416861808940702349402264919915041547757633769331818430511033108848146620408728664776308505356579463
5914	3
5915	43
5916	43
5917	127
5918	431
5919	9719
5920	490631
5921	2099863
5922	2932031007403
5923	365505823711978039310711
5924	20336952491372732458100553842885784919705927999
5925	250496677636134194455624482113419891241717626649461375803326671768162580233
5926	7
5927	73
5928	1609
5929	22111
5930	193707721
5931	761838257287
5932	87449423397425857942678833145441
5933	648168721774409511378116151410898673195879
5934	218296778680424803757800688187260042629442091157587489529855230993806344506271
5935	3
5936	5
5937	18121
5938	55871
5939	165799
5940	2332951
5941	18717738334417
5942	4373689270176379261201
5943	130530323901899210670077
5944	7289088383388253664437433
5945	50834050824100779677306460621499
5946	2854495385411919762116496381035264358442074113
5947	23
5948	31
5949	89
5950	727
5951	881
5952	3191
5953	3631
5954	201961
5955	143448045841
5956	1786393878363164227858270210279
5957	5448351236315742026827470749290138552538510376598571254569437566703575251869691806410089694456327608528590739813981151
5958	3
5959	3
5960	7
5961	607
5962	112102729
5963	7432339208719
5964	341117531003194129
5965	845100400152152934331135470251
5966	19112684214957755703306290219340140859813072336321619
5967	1512768222413735255864403005264105839324374778520631853993
5968	531137992816767098689588206552468627329593117727031923199444138200403559860852242739162502265229285668889329486246501015346579337652707239409519978766587351943831270835393219031728127
5969	3
5970	5
5971	17
5972	229
5973	257
5974	457
5975	1217
5976	27361
5977	65537
5978	148961
5979	174763
5980	524287
5981	525313
5982	7798338113
5983	179781388993
5984	24517014940753
5985	84885296460737
5986	643966863870017
5987	27362254540091201
5988	69394460463940481
5989	237157827243967596481
5990	11699557817717358904481
5991	7
5992	7
5993	127
5994	233
5995	337
5996	1103
5997	2089
5998	4177
5999	136417
6000	121793911
6001	9857737155463
6002	11348055580883272011090856053175361113
6003	15109165329245515231985834925494692879
6004	16086815316499827472365485208334357981931315800699584898530365449
6005	3
6006	11
6007	31
6008	1831
6009	2441
6010	4271
6011	270841
6012	331841
6013	484074637694471
6014	768614336404564651
6015	2305843009213693951
6016	31347559232075126851
6017	364371848053973128400380293624417256758401
6018	247054336699552168887961800292921715571154497761
6019	1223
6020	2351
6021	4513
6022	8191
6023	13264529
6024	1609655415875897360904371080437164611501156560743
6025	3744736435870999956010796884744886554946884079838024011697262620272142353192253445173330785999599327809826959361039
6026	3
6027	3
6028	3
6029	5
6030	7
6031	13
6032	19
6033	37
6034	73
6035	103
6036	109
6037	137
6038	307
6039	409
6040	613
6041	919
6042	953
6043	2143
6044	2857
6045	3061
6046	6529
6047	11119
6048	13669
6049	26317
6050	43691
6051	123931
6052	131071
6053	2582029
6054	4260133
6055	318194713
6056	1326700741
6057	26159806891
6058	27439122228481
6059	12458723489217613
6060	238495197879143209
6061	75582488424179347083438319
6062	44599476833089207
6063	332817722770314187794325446534549089
6064	2290082526100134480992198124951512750039139339635155094272008280546850886939008711730865851616722892614369047154769105713048457413017
6065	3
6066	14608903
6067	85798519
6068	1249678499
6069	23487583303
6070	78952752017
6071	4315199443523
6072	210708825063558235331
6073	76490150923395684178472404003401860286655314439889
6074	112177476474470525577861298937835338545723093134076373561
6075	7
6076	31
6077	151
6078	1231
6079	13367
6080	49201
6081	2940521
6082	3887047
6083	164511353
6084	70171342151
6085	92757531554705041
6086	177722253954175633
6087	3427007094604641668368081
6088	3655725065508797181674078959681
6089	188089893911024068187126343999359519615500901401
6090	3
6091	5
6092	17
6093	23
6094	29
6095	43
6096	89
6097	113
6098	127
6099	353
6100	397
6101	617
6102	683
6103	2113
6104	8317
6105	13553
6106	78233
6107	15790321
6108	869467061
6109	2931542417
6110	3019242689
6111	35532364099
6112	74153335873
6113	76096559910757
6114	581283643249112959
6115	1867935023317328048519811865525337712653538206737478396129
6116	59233
6117	68954123297
6118	157751978115225385495647532421006478127229405644601
6119	844128455869220390432964719493514618402640004425573909495498148095803754815792818296643067760548829906291314807571121271
6120	3
6121	3
6122	7
6123	619
6124	2473
6125	15451
6126	89620507
6127	2550183799
6128	415141630193
6129	2400744384937
6130	98277023988499
6131	68545852036177507
6132	8142767081771726171
6133	1953272766780718501831
6134	3976656429941438590393
6135	7521737478732572053581227840017636545169
6136	110183
6137	710820995447
6138	109378681671075297195692480234213908123642560192251038455204252439
6139	253956768073164214501297023118206917309861082669993582450697816383242451115365529071170420452455686291833
6140	3
6141	5
6142	5
6143	11
6144	31
6145	31
6146	41
6147	311
6148	5581
6149	8681
6150	11161
6151	11471
6152	37201
6153	49477
6154	73471
6155	87421
6156	384773
6157	52597081
6158	715827883
6159	2147483647
6160	4649919401
6161	8973817381
6162	18158209813151
6163	5947603221397891
6164	29126056043168521
6165	24865899693834809641
6166	57805828745692758010628581
6167	7
6168	47
6169	73
6170	79903
6171	178481
6172	262657
6173	624456487
6174	634569679
6175	2232578641663
6176	10052678938039
6177	42166482463639
6178	93747988411543
6179	2751471927250675803997960029212747063792197831435631743363158238779139269787256021849179673077249
6180	3
6181	64067
6182	5344847
6183	2647649373910205158468946067671
6184	294803681348959296477194164064643062187559537539328375831
6185	21705660634091537009057064062426347801694097690583490415257025927428956675122988820368249
6186	127
6187	74383430474532481
6188	618970019642690137449562111
6189	74716964067758844321661890925503011337830328521
6190	79674352522894354312422878450005263712074523824062110745148651289621350880376099320960953476231
6191	3
6192	3
6193	5
6194	7
6195	13
6196	13
6197	17
6198	53
6199	79
6200	97
6201	157
6202	241
6203	257
6204	313
6205	673
6206	1249
6207	1613
6208	2731
6209	3121
6210	4993
6211	8191
6212	21841
6213	94849
6214	121369
6215	858001
6216	22366891
6217	308761441
6218	78919881726271091143763623681
6219	84159375948762099254554456081
6220	13306320418205909319940605309019024034703545187073
6221	31
6222	601
6223	1801
6224	269089806001
6225	1277297679372570001
6226	4710883168879506001
6227	573759820507018639639785001
6228	18152902839291497575027462639977160832701118299213751
6229	246053469753590746981511859818675718355368494592178751
6230	3
6231	10960009
6232	14787970697180273
6233	3857194764289141165278097
6234	26693012026551688286164949958620483258358551879
6235	5562466239377370006237035693149875298444543026970449921737087520370363869220418099018130434731
6236	7
6237	23
6238	89
6239	11287
6240	32377
6241	524287
6242	599479
6243	1212847
6244	12471031
6245	89856878697433
6246	94803416684681
6247	1512348937147247
6248	5346950541323960232319657
6249	8778523027466598416204656058467252273
6250	36997287511549004440599388408744754230660993087
6251	3
6252	5
6253	15073
6254	2350291
6255	852133201
6256	2790467761
6257	60726444167
6258	1654058017289
6259	2134387368610417
6260	5941035366826969
6261	17751783757817897
6262	96833299198971305921
6263	2203942033439148343973
6264	182687704666362864775461208552445184771578920961
6265	223
6266	131071
6267	616318177
6268	45470534643405479586527115047619453123209
6269	205296815265168567756164047567360097447247109142889252157111
6270	13247640898191993635882333868183025107726815859285731487950046819912806129
6271	3
6272	3
6273	3
6274	7
6275	7
6276	11
6277	19
6278	31
6279	43
6280	71
6281	73
6282	127
6283	151
6284	211
6285	281
6286	331
6287	337
6288	631
6289	5419
6290	23311
6291	29191
6292	86171
6293	92737
6294	106681
6295	122921
6296	152041
6297	649657
6298	664441
6299	870031
6300	983431
6301	1564921
6302	1765891
6303	18837001
6304	77158673929
6305	29728307155963706810228435378401
6306	11247702599676505481447137991664348691
6307	333628015107245479
6308	474640860193534882628078580680807822523991
6309	56272943145171606416041974272779967237377245135400982739236727888151415549771970573866251017208467153984404288129453336803370700223
6310	3
6311	5
6312	17
6313	317
6314	2687
6315	504337
6316	994769
6317	202029703
6318	1113491139767
6319	381364611866507317969
6320	201487636602438195784363
6321	604462909806215075725313
6322	15652605325219818652993083172107461429783643502979960839389487552451781198261880337
6323	7
6324	15193
6325	2399291551
6326	17689153588009
6327	60272956433838849161
6328	60560850681938908875991
6329	9970146666059203361408046051199
6330	3593875704495823757388199894268773153439
6331	60377696324322249075824028749967823864613982859609
6332	3
6333	9511
6334	326330579
6335	491981122308467411
6336	587492521482839879
6337	4868122671322098041565641
6338	9815639231755686605031317440031161584572466128599
6339	554346309198841189738200247725749800421156685578702545439230498849139
6340	31
6341	5081
6342	170141183460469231731687303715884105727
6343	83615338235826681881707602454578099792649940383635851698961
6344	63626928336138914713603440277176215194452396338124718954401705399214689850512979539135751
6345	3
6346	3
6347	5
6348	7
6349	13
6350	107
6351	6043
6352	6361
6353	6679
6354	10177
6355	69431
6356	207973
6357	13960201
6358	15358129
6359	20394401
6360	540701761
6361	586477649
6362	229890275929
6363	28059810762433
6364	1801439824104653
6365	30007459254393181618012897
6366	4475130366518102084427698737
6367	7971862004867103303293462593
6368	127
6369	911
6370	3823
6371	8191
6372	15289
6373	112901153
6374	23140471537
6375	31945881241
6376	4432676798593
6377	153925026222241
6378	8573192048327176271
6379	6044274266901603399200353
6380	153472677405951306470238401460959
6381	22734546382983841003979491437223900758487279
6382	3
6383	23
6384	59
6385	89
6386	233
6387	683
6388	1103
6389	2089
6390	18503
6391	64439
6392	3033169
6393	84819793631
6394	121333341977
6395	169523514238420211
6396	25925516494438382632167017
6397	5461859373498087771053790065009
6398	9609322039095554268277107484843200218262250152281700954275029793
6399	7
6400	73
6401	1279
6402	66457
6403	228479
6404	48544121
6405	212885833
6406	2849881972114740679
6407	4205268574191396793
6408	84462210560148142953097
6409	1329628131546931497103420134367
6410	28435302301212461494420074814087
6411	581211581673454706767349073071710126567
6412	3
6413	5
6414	5
6415	11
6416	17
6417	31
6418	41
6419	257
6420	641
6421	61681
6422	65537
6423	274177
6424	286721
6425	414721
6426	3602561
6427	6700417
6428	446960641
6429	4278255361
6430	96645260801
6431	44479210368001
6432	67280421310721
6433	3442404051886487041
6434	94455684953484563055991838558081
6435	2715862005931406599419575483412481
6436	35897
6437	49999
6438	1173835097
6439	2401258891949526685926151441
6440	745276300734440606226386924312213175677903182797334854064486587296999
6441	2420161564200739329410254310444778820196576654139080232429544162649795567983079
6442	3
6443	3
6444	7
6445	643
6446	154723
6447	20636399209
6448	17866285599391
6449	480625710015394052365153
6450	5718761969788697451457489
6451	84115747449047881488635567801
6452	162259276829213363391578010288127
6453	210516800089955301807292488792588188869650399862249
6454	3189281
6455	22532429052605670225026391054393428833168207234802434915090881303620353
6456	507909591297683949138862971271266635431758872031092542127980551589004038646657157217329569167343063743426799521984799
6457	3
6458	5
6459	29
6460	43
6461	47
6462	113
6463	127
6464	277
6465	1013
6466	1289
6467	1657
6468	1933
6469	3221
6470	30269
6471	169373
6472	178481
6473	298817
6474	2796203
6475	3188767
6476	209160253
6477	45076044553
6478	115927640417
6479	14808607715315782481
6480	179351574736387915177
6481	27037028118448801270021
6482	8103467492759792327149800361564410265219
6483	7
6484	31
6485	151
6486	431
6487	1721
6488	9719
6489	46441
6490	2099863
6491	731516431
6492	4175568751
6493	514851898711
6494	1728221461577944661374351
6495	11053036065049294753459639
6496	83212524822005103181053031
6497	297927289744047764444862191
6498	8510131405590136091948615255367876121
6499	3
6500	647
6501	7753
6502	43691
6503	131071
6504	174763
6505	524287
6506	17795830908608814443
6507	39044358788825633753
6508	3211586054639813621611
6509	6319957642033539607139
6510	2065255878519475622261353
6511	1269639828454588763972435091645259869185718465075550865591017
6512	303303806129303896428103
6513	11502383762931955619183430785983
6514	167394614336255622287892974563562062279515450939194955645810372698957070837766887487273372150456980944216508605805295762403884169162369962423
6515	3
6516	3
6517	3
6518	3
6519	3
6520	5
6521	7
6522	13
6523	17
6524	19
6525	37
6526	73
6527	109
6528	163
6529	241
6530	433
6531	1297
6532	2593
6533	3889
6534	38737
6535	71119
6536	87211
6537	135433
6538	246241
6539	262657
6540	279073
6541	3618757
6542	30433969
6543	33975937
6544	97685839
6545	106979941
6546	168410989
6547	272010961
6548	1164777409
6549	4977454861
6550	3718266498433
6551	134921168163073
6552	138991501037953
6553	1174029487714513
6554	23
6555	89
6556	179951
6557	649001
6558	23952086159
6559	3203431780337
6560	34418203155300430111979265857
6561	3700008265010484376181140059002735164665618094577260273009727474953442430219036282100642597609582698411614761090487936159280023273
6562	3
6563	11
6564	31
6565	131
6566	251
6567	601
6568	1801
6569	2731
6570	3251
6571	4051
6572	7151
6573	8191
6574	409891
6575	5840251
6576	7623851
6577	51879585551
6578	7812610577851
6579	145295143558111
6580	9860942209386451
6581	1245660907214169781926561543788801
6582	4613679391936953610429590532014122532260339739644049093601
6583	7
6584	7
6585	127
6586	337
6587	1303
6588	5209
6589	62497
6590	2147483647
6591	658812288653553079
6592	6268703933840364033151
6593	378428804431424484082633
6594	1191622782866437328993110351
6595	2626317528364475422451291074871442782545497447474562640041779493971236636466847
6596	3
6597	5
6598	653
6599	9781
6600	150287
6601	704161
6602	7807049
6603	110211473
6604	4826612561
6605	11281292593
6606	27669118297
6607	1023398150341859
6608	36230454570129675721
6609	337570547050390415041769
6610	9716134201585679932947173
6611	11692013098647223345629483497433542615764159168513
6612	78557207
6613	289837969
6614	16008527538753578495897
6615	3044938125828889184039273431
6616	3786707123184812723340717607
6617	8893122618977158614989714180722964331426004820169213558574794542353622623988934429093001259164784553073
6618	3
6619	3
6620	7
6621	666427
6622	104124649
6623	745988807
6624	6927735019
6625	20597276734348736647
6626	33157029794959983067039
6627	88116165754061081804047
6628	870035986098720987332873
6629	2077756847362348863128179
6630	30414028470765822165976581508161866432602988327347
6631	31
6632	263
6633	597361
6634	2576754528566814601
6635	351182936972570824983481
6636	10350794431055162386718619237468234569
6637	15333541100090824437129533485272856744656791
6638	213732345927036277063342078342573605826938066316475164889831797001
6639	3
6640	5
6641	17
6642	83
6643	257
6644	10169
6645	13121
6646	13367
6647	181549
6648	12112549
6649	43249589
6650	164511353
6651	8562191377
6652	8831418697
6653	12239719573537
6654	18093927039368350337
6655	25394524415842506913
6656	12243864122465612155106392056552353
6657	378321539354637595471013489406983903120592833
6658	7
6659	73
6660	73
6661	439
6662	3943
6663	2298041
6664	10178663167
6665	27265714183
6666	9361973132609
6667	5271393791658529
6668	671165898617413417
6669	2762194134676763431
6670	4815314615204347717321
6671	42185927552983763147431373719
6672	781335393705318202869110024684359759405179097
6673	3
6674	43
6675	127
6676	283
6677	659
6678	2351
6679	4513
6680	12503
6681	200033
6682	9106063
6683	13264529
6684	270447871
6685	165768537521
6686	762394321774681
6687	9934018379230425610659608142885693781941091888647157503817
6688	359687424377961714750891763743933975334959200103759485840227631801
6689	1319
6690	11527429277532648241
6691	626564962613678012662146877852049
6692	251086738251154096972406810844747949762035524178595675929170915606850110959224676215815898957406470467234237429325630890565682143133147884918697
6693	3
6694	3
6695	5
6696	5
6697	7
6698	11
6699	11
6700	13
6701	23
6702	31
6703	41
6704	61
6705	67
6706	89
6707	151
6708	331
6709	397
6710	661
6711	683
6712	881
6713	1321
6714	2113
6715	2971
6716	3191
6717	3301
6718	8581
6719	20857
6720	201961
6721	312709
6722	599479
6723	4327489
6724	48912491
6725	415365721
6726	391249826881
6727	415878438361
6728	3630105520141
6729	12127627350301
6730	13379250952981
6731	2252127523412251
6732	2048568835297380486760231
6733	1330270433
6734	3370159489168519
6735	1009157848082361225065617
6736	118420287267066844820208926433723871
6737	17858769391813189478549404315577297646468853412925918136831275019859096428810527270736800933577430978666397275839559
6738	3
6739	5297
6740	2983001129
6741	7520796641
6742	16937389168607
6743	865118802936559
6744	8530674250842274717434530683
6745	1438390199144030563364806863704510189429516419097
6746	298542624980197463613767215333569428005686468835821253721796682625551919
6747	7
6748	79
6749	103
6750	1327
6751	2143
6752	8191
6753	11119
6754	47737
6755	121369
6756	131071
6757	1817023253798585112376955621635919346759818823715057
6758	2365454398418399772605086209214363458552839866247069233
6759	794848656730261183699896604513541946085000444947963571261039
6760	3
6761	5
6762	17
6763	167
6764	499
6765	997
6766	1163
6767	2657
6768	11953
6769	155377
6770	13063537
6771	13455809771
6772	46202197673
6773	209957719973
6774	148067197374074653
6775	57912614113275649087721
6776	14767689550320172808742174828062347720350769
6777	2915547797343721112173446482628529057775979692132113
6778	31
6779	71
6780	127
6781	191
6782	122921
6783	524287
6784	420778751
6785	30327152671
6786	161517058694951
6787	163537220852725398851434325720959
6788	132000131451539267726138633753205343827589683243629650599609859372129401308611030157603578434763278074238873853103561
6789	3
6790	3
6791	3
6792	7
6793	19
6794	73
6795	223
6796	1777
6797	1999
6798	3331
6799	10657
6800	17539
6801	169831
6802	304363
6803	321679
6804	1238761
6805	25781083
6806	26295457
6807	36085879
6808	199381087
6809	319020217
6810	616318177
6811	698962539799
6812	9853387597819
6813	107775231312019
6814	31031320083857011
6815	4096460559560875111
6816	1270593144646505233013326197403
6817	47
6818	233
6819	1103
6820	2089
6821	12007
6822	178481
6823	458897
6824	88039999
6825	246270735864387271375789289856617
6826	14508653262991734676225669411020750337
6827	78447248939510403238597103326670023020474096781883788452949188981488120758193300064923212988804239
6828	3
6829	5
6830	2349023
6831	75005713
6832	27395325377910797
6833	18208260781190156536114609
6834	79638304766856507377778616296087448490695649
6835	62357403192785191176690552862561408838653121833643
